IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,total_kk,total_penduduk,sktm,sktm_per_100kk,skor_kesejahteraan,sektor_dominan,grup_sektor,sektor_industri,sektor_jasa,sektor_lainnya,sektor_perdagangan,sektor_pertanian,subsektor_pertanian,is_pertanian,skor_diversifikasi,ada_pades,jumlah_bumdes,ada_bumdes,skor_bumdes,jumlah_kud,jumlah_kospin,total_koperasi,ada_koperasi,skor_koperasi,skor_kelembagaan,ada_produk_unggulan,orientasi_ekspor,industri_makanan,industri_kerajinan,total_industri,ada_industri,skor_industri,skor_produktivitas,akses_kur,skor_akses_modal,skor_infrastruktur_ekonomi,skor_ekonomi_total,kategori_ekonomi,cluster,label
3513160013,PROBOLINGGO,KREJENGAN,TANJUNGSARI,1,-7.797782,2,113.4009109,457,1828,13,2.8446389496717726,83.28048191048615,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,41.65345381095487,Berkembang,0,Desa Subsisten Pertanian
3513160014,PROBOLINGGO,KREJENGAN,PATEMON,1,-7.8107052,2,113.3832515,1129,4516,16,1.41718334809566,91.6704288157985,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,0,0,0,0,0.0,35.0,100,100,0,52.50094053728296,Transisi,0,Desa Subsisten Pertanian
3513160015,PROBOLINGGO,KREJENGAN,TEMENGGUNGAN,1,-7.7920195,2,113.3765802,908,3632,37,4.074889867841409,76.04961611524993,6,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,1,0,1,100,3.0303030303030303,35.90909090909091,100,100,0,60.07301008941854,Transisi,5,Desa Maju
3513160016,PROBOLINGGO,KREJENGAN,JATIURIP,1,-7.8068108,2,113.3933297,993,3972,19,1.9133937562940584,88.75392551156179,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,0,0,0,0,0.0,35.0,100,100,0,51.77181471122378,Transisi,0,Desa Subsisten Pertanian
3513160017,PROBOLINGGO,KREJENGAN,SENTONG,1,-7.7773335,2,113.4056628,1151,4604,36,3.127715030408341,81.61668705415478,1,pertanian,False,False,False,False,True,1,100,0,100,0,0,0.0,0,0,0,0,0.0,30.0,0,0.0,0,0,0,0,0.0,0.0,100,100,0,37.9041717635387,Berkembang,0,Desa Subsisten Pertanian
3513170001,PROBOLINGGO,PAJARAKAN,SELOGUDIG KULON,1,-7.8060297,2,113.3728593,711,2844,10,1.4064697609001406,91.73339849950467,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,1,0,1,100,25.0,50.83333333333333,100,0.0,1,0,1,100,3.0303030303030303,35.90909090909091,100,100,0,54.61895568548223,Transisi,0,Desa Subsisten Pertanian
3513170002,PROBOLINGGO,PAJARAKAN,SELOGUDIG WETAN,1,-7.8097693,2,113.3794366,1812,7248,200,11.037527593818984,35.126339217967114,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,0,0,0,0,0.0,35.0,100,100,0,38.364918137825114,Berkembang,0,Desa Subsisten Pertanian
3513170003,PROBOLINGGO,PAJARAKAN,KETOMPEN,1,-7.7989979,2,113.3751291,1254,5016,52,4.146730462519936,75.62736916456832,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,0,0,0,0,0.0,35.0,100,100,0,48.49017562447541,Berkembang,0,Desa Subsisten Pertanian
3513170004,PROBOLINGGO,PAJARAKAN,KARANGBONG,1,-7.7883704,2,113.3749183,960,3840,15,1.5625,90.81632239554347,7,perdagangan,False,False,False,True,False,0,0,60,0,1,100,33.33333333333333,0,0,0,0,0.0,13.333333333333332,100,50.0,1,0,1,100,3.0303030303030303,53.40909090909091,100,100,0,58.38968665949193,Transisi,3,Desa Produktif
3513170005,PROBOLINGGO,PAJARAKAN,KARANGPRANTI,1,-7.7816109,2,113.3541472,854,3416,49,5.737704918032787,66.27633141970061,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,2,2,100,50.0,58.33333333333333,100,0.0,4,0,4,100,12.121212121212121,38.63636363636363,100,100,0,50.81150709734939,Transisi,0,Desa Subsisten Pertanian
3513170006,PROBOLINGGO,PAJARAKAN,GEJUGAN,1,-7.7696711,2,113.3526141,378,1512,9,2.380952380952381,86.0058246027329,1,pertanian,False,False,False,False,True,5,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,1,0,1,100,3.0303030303030303,0.9090909090909091,100,100,0,42.56206221128928,Berkembang,0,Desa Subsisten Pertanian
3513170007,PROBOLINGGO,PAJARAKAN,KARANGGEGER,1,-7.7744499,2,113.3644579,1316,5264,61,4.635258358662614,72.75602023723533,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,4,0,4,100,12.121212121212121,38.63636363636363,100,100,0,48.681429301733075,Berkembang,0,Desa Subsisten Pertanian
3513170008,PROBOLINGGO,PAJARAKAN,TANJUNG,2,-7.777874,2,113.3722361,416,1664,26,6.25,63.26528958217388,7,perdagangan,False,False,False,True,False,0,0,60,0,1,100,33.33333333333333,0,0,0,0,0.0,13.333333333333332,0,0.0,3,0,3,100,9.090909090909092,2.7272727272727275,100,100,0,38.83147391069498,Berkembang,1,Desa Berkembang
3513170009,PROBOLINGGO,PAJARAKAN,PAJARAKAN KULON,1,-7.7764149,2,113.383074,1676,6704,23,1.3723150357995226,91.93414472926014,7,perdagangan,False,False,False,True,False,0,0,60,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,0,1,1,100,3.0303030303030303,0.9090909090909091,100,100,0,54.91914224292109,Transisi,1,Desa Berkembang
3513170010,PROBOLINGGO,PAJARAKAN,SUKOKERTO,1,-7.7641927,2,113.385324,1093,4372,21,1.9213174748398902,88.70735343056764,7,perdagangan,False,False,False,True,False,0,0,60,100,1,100,33.33333333333333,0,2,2,100,50.0,58.33333333333333,0,0.0,11,0,11,100,33.33333333333333,9.999999999999998,100,100,0,58.26017169097524,Transisi,1,Desa Berkembang
3513170011,PROBOLINGGO,PAJARAKAN,SUKOMULYO,1,-7.7634072,2,113.3874874,1039,4156,102,9.817131857555342,42.29928065265425,7,perdagangan,False,False,False,True,False,0,0,60,0,1,100,33.33333333333333,0,0,0,0,0.0,13.333333333333332,0,0.0,25,0,25,100,75.75757575757575,22.727272727272723,100,100,0,38.589971678315074,Berkembang,1,Desa Berkembang
3513170012,PROBOLINGGO,PAJARAKAN,PENAMBANGAN,2,-7.7533823,2,113.3833408,639,2556,15,2.3474178403755865,86.20292566466625,1,pertanian,False,False,False,False,True,5,100,0,0,1,100,33.33333333333333,0,0,0,0,0.0,13.333333333333332,0,0.0,3,0,3,100,9.090909090909092,2.7272727272727275,100,100,0,35.56588293131808,Berkembang,0,Desa Subsisten Pertanian
3513180001,PROBOLINGGO,MARON,SUMBERPOH,1,-7.8564495,2,113.3328829,1153,4612,18,1.5611448395490026,90.8242874238214,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,45.414405189288686,Berkembang,0,Desa Subsisten Pertanian
3513180002,PROBOLINGGO,MARON,SUMBERDAWE,1,-7.8713375,2,113.3467643,993,3972,30,3.0211480362537766,82.24304028141336,1,pertanian,False,False,False,False,True,3,100,0,100,2,100,66.66666666666666,0,0,0,0,0.0,56.666666666666664,0,0.0,0,0,0,0,0.0,0.0,100,100,0,44.727426737020004,Berkembang,0,Desa Subsisten Pertanian
3513180003,PROBOLINGGO,MARON,BRABE,1,-7.8719166,2,113.3627095,2174,8696,12,0.5519779208831647,96.75572014709171,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,45.02226337010626,Berkembang,0,Desa Subsisten Pertanian
3513180004,PROBOLINGGO,MARON,MARON KIDUL,1,-7.856082,2,113.3607201,2505,10020,39,1.5568862275449102,90.84931764442176,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,1,0,1,100,3.0303030303030303,35.90909090909091,100,100,0,54.3979354717115,Transisi,0,Desa Subsisten Pertanian
3513180005,PROBOLINGGO,MARON,GERONGAN,1,-7.8605302,2,113.3674389,610,2440,14,2.2950819672131146,86.51053256788025,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,5,0,5,100,15.151515151515152,39.54545454545455,0,0,0,42.347330111667034,Berkembang,4,Desa Marginal
3513180006,PROBOLINGGO,MARON,SATREYAN,1,-7.8437427,2,113.3723129,2231,8924,55,2.465262214253698,85.51028903286105,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,42.210905591548595,Berkembang,0,Desa Subsisten Pertanian
3513180007,PROBOLINGGO,MARON,BRANI WETAN,2,-7.8324567,2,113.3741893,2170,8680,21,0.967741935483871,94.31204483853016,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,1,1,2,100,6.0606060606060606,36.81818181818182,100,100,0,53.615889997511324,Transisi,0,Desa Subsisten Pertanian
3513180008,PROBOLINGGO,MARON,BRANI KULON,1,-7.839657,2,113.3656003,1052,4208,38,3.6121673003802277,78.76929283836665,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,2,2,100,50.0,58.33333333333333,100,0.0,28,0,28,100,84.84848484848484,60.45454545454545,100,100,0,59.38929290656135,Transisi,0,Desa Subsisten Pertanian
3513180009,PROBOLINGGO,MARON,MARON WETAN,1,-7.8500675,2,113.3640181,1970,7880,100,5.0761421319796955,70.16470219871991,7,perdagangan,False,False,False,True,False,0,0,60,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,13,0,13,100,39.39393939393939,11.818181818181817,100,100,0,52.20405433755876,Transisi,1,Desa Berkembang
3513180010,PROBOLINGGO,MARON,MARON KULON,1,-7.8473082,2,113.3493378,1074,4296,80,7.4487895716946,56.21933953927613,1,pertanian,False,False,False,False,True,1,100,0,100,5,100,100.0,0,0,0,0,0.0,70.0,0,0.0,1,0,1,100,3.0303030303030303,0.9090909090909091,100,100,0,41.78210761209176,Berkembang,0,Desa Subsisten Pertanian
3513180011,PROBOLINGGO,MARON,KEDUNGSARI,1,-7.8364987,2,113.3368334,1125,4500,29,2.577777777777778,84.84897276989216,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,35,0,35,100,100.0,65.0,100,100,0,58.29557652580637,Transisi,0,Desa Subsisten Pertanian
3513180012,PROBOLINGGO,MARON,PEGALANGAN KIDUL,1,-7.8178983,2,113.3310667,1076,4304,35,3.2527881040892193,80.88156335131725,1,pertanian,False,False,False,False,True,7,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,1,0,1,100,3.0303030303030303,35.90909090909091,100,100,0,50.030996898435376,Transisi,0,Desa Subsisten Pertanian
3513180013,PROBOLINGGO,MARON,BRUMBUNGAN KIDUL,1,-7.8096835,2,113.3424918,1225,4900,21,1.7142857142857144,89.9241937139677,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,4,0,4,100,12.121212121212121,38.63636363636363,100,100,0,52.973472670916166,Transisi,0,Desa Subsisten Pertanian
3513180014,PROBOLINGGO,MARON,WONOREJO,1,-7.8192799,2,113.3515034,2592,10368,42,1.6203703703703702,90.47618618797101,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,1,0,1,100,3.0303030303030303,35.90909090909091,100,100,0,52.42965260759881,Transisi,0,Desa Subsisten Pertanian
3513180015,PROBOLINGGO,MARON,PUSPAN,1,-7.8209656,2,113.363819,649,2596,42,6.471494607087827,61.96344314209684,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,22,0,22,100,66.66666666666666,55.0,100,100,0,50.07419411885754,Transisi,0,Desa Subsisten Pertanian
3513180016,PROBOLINGGO,MARON,GANTING WETAN,1,-7.7979546,2,113.3637796,814,3256,22,2.7027027027027026,84.11471981931844,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,1,0,1,100,3.0303030303030303,35.90909090909091,100,100,0,50.83928601543567,Transisi,0,Desa Subsisten Pertanian
3513180017,PROBOLINGGO,MARON,GANTING KULON,1,-7.8082962,2,113.3592046,879,3516,18,2.04778156996587,87.9640539245348,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,42.824346814467035,Berkembang,0,Desa Subsisten Pertanian
3513180018,PROBOLINGGO,MARON,SUKO,1,-7.8017897,2,113.3489197,864,3456,10,1.1574074074074074,93.19727584855072,1,pertanian,False,False,False,False,True,4,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,0,0,0,0,0.0,35.0,100,100,0,52.88265229547101,Transisi,0,Desa Subsisten Pertanian
3513190001,PROBOLINGGO,GENDING,BANYUANYAR LOR,1,-7.8211028,2,113.2896086,998,3992,28,2.80561122244489,83.50986947175741,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,2,0,2,100,6.0606060606060606,1.8181818181818181,100,100,0,42.16534615581814,Berkembang,0,Desa Subsisten Pertanian
3513190002,PROBOLINGGO,GENDING,SUMBERKERANG,2,-7.8114458,2,113.3018101,2043,8172,37,1.811062163485071,89.35538494011108,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,3,0,3,100,9.090909090909092,2.7272727272727275,100,100,0,45.72899775017928,Berkembang,0,Desa Subsisten Pertanian
3513190003,PROBOLINGGO,GENDING,SEBAUNG,1,-7.8099731,2,113.3108053,2754,11016,134,4.8656499636891795,71.4018812142995,7,perdagangan,False,False,False,True,False,0,0,60,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,10,0,10,100,30.303030303030305,44.09090909090909,100,100,0,58.70653090963548,Transisi,1,Desa Berkembang
3513190004,PROBOLINGGO,GENDING,PIKATAN,1,-7.804724,2,113.3206129,835,3340,55,6.58682634730539,61.28557464947666,7,perdagangan,False,False,False,True,False,0,0,60,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,45.1547269957025,Berkembang,1,Desa Berkembang
3513190005,PROBOLINGGO,GENDING,BULANG,1,-7.7965518,2,113.3269004,1157,4628,35,3.025064822817632,82.2200191581827,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,43.263338122879006,Berkembang,0,Desa Subsisten Pertanian
3513190006,PROBOLINGGO,GENDING,BRUMBUNGAN LOR,1,-7.799165,2,113.33985,976,3904,30,3.0737704918032787,81.93374897483962,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,0,0,0,0,0.0,35.0,100,100,0,50.066770577043236,Transisi,0,Desa Subsisten Pertanian
3513190007,PROBOLINGGO,GENDING,JATIADI,1,-7.7939502,2,113.3485673,1195,4780,67,5.606694560669457,67.04635182601706,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,39.4699212898376,Berkembang,0,Desa Subsisten Pertanian
3513190008,PROBOLINGGO,GENDING,KLASEMAN,1,-7.7853923,2,113.3443084,799,3196,20,2.5031289111389237,85.28772548973171,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,2,2,100,50.0,58.33333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,45.90526470576626,Berkembang,0,Desa Subsisten Pertanian
3513190009,PROBOLINGGO,GENDING,PESISIR,2,-7.7827201,2,113.3167169,418,1672,20,4.784688995215311,71.87773365142498,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,40.677766746189576,Berkembang,0,Desa Subsisten Pertanian
3513190010,PROBOLINGGO,GENDING,RANDUPITU,1,-7.7921635,2,113.3195945,568,2272,25,4.401408450704225,74.13048562124922,7,perdagangan,False,False,False,True,False,0,0,60,0,1,100,33.33333333333333,0,0,0,0,0.0,13.333333333333332,100,0.0,0,0,0,0,0.0,35.0,100,100,0,49.61595473864564,Berkembang,1,Desa Berkembang
3513190011,PROBOLINGGO,GENDING,GENDING,1,-7.7921786,2,113.3138582,1362,5448,28,2.0558002936857562,87.9169234455315,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,2,0,2,100,6.0606060606060606,1.8181818181818181,100,100,0,45.142109649261656,Berkembang,0,Desa Subsisten Pertanian
3513190012,PROBOLINGGO,GENDING,PAJURANGAN,1,-7.7930241,2,113.306379,1231,4924,31,2.518277822908205,85.19868694781336,7,perdagangan,False,False,False,True,False,0,0,60,100,0,0,0.0,0,1,1,100,25.0,37.5,0,0.0,1,0,1,100,3.0303030303030303,0.9090909090909091,100,100,0,49.90194446422607,Berkembang,1,Desa Berkembang
3513190013,PROBOLINGGO,GENDING,CURAHSAWO,1,-7.7938784,2,113.2901902,620,2480,45,7.258064516129033,57.34033628897611,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,2,0,2,100,6.0606060606060606,1.8181818181818181,100,100,0,37.49796286012281,Berkembang,0,Desa Subsisten Pertanian
3513200001,PROBOLINGGO,DRINGU,NGEPOH,2,-7.807405,2,113.2444033,645,2580,34,5.271317829457364,69.0175465623296,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,1,0,1,100,3.0303030303030303,0.9090909090909091,100,100,0,40.18999270118846,Berkembang,0,Desa Subsisten Pertanian
3513200002,PROBOLINGGO,DRINGU,SUMBERAGUNG,2,-7.8137933,2,113.2508033,562,2248,25,4.448398576512456,73.8542986349992,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,2,2,100,50.0,58.33333333333333,0,0.0,1,0,1,100,3.0303030303030303,0.9090909090909091,100,100,0,43.27418071935586,Berkembang,0,Desa Subsisten Pertanian
3513200003,PROBOLINGGO,DRINGU,SUMBERSUKO,2,-7.8100125,2,113.2614956,1021,4084,10,0.9794319294809012,94.24333627144742,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,6,0,6,100,18.181818181818183,5.454545454545455,100,100,0,47.63280376483156,Berkembang,0,Desa Subsisten Pertanian
3513200004,PROBOLINGGO,DRINGU,WATUWUNGKUK,2,-7.8140987,2,113.272089,746,2984,0,0.0,100.0,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,30,0,30,100,90.9090909090909,62.272727272727266,100,100,0,63.27651515151514,Transisi,0,Desa Subsisten Pertanian
3513200005,PROBOLINGGO,DRINGU,SEKARKARE,2,-7.8082433,2,113.2674457,430,1720,5,1.1627906976744187,93.16563527110212,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,44.12474215110886,Berkembang,0,Desa Subsisten Pertanian
3513200006,PROBOLINGGO,DRINGU,MRANGGON LAWANG,2,-7.7983045,2,113.246361,965,3860,0,0.0,100.0,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,3,0,3,100,9.090909090909092,2.7272727272727275,100,100,0,46.51515151515151,Berkembang,0,Desa Subsisten Pertanian
3513200007,PROBOLINGGO,DRINGU,TEGALREJO,1,-7.7821853,2,113.2379258,1126,4504,15,1.3321492007104796,92.17022158056992,1,pertanian,False,False,False,False,True,1,100,0,0,1,100,33.33333333333333,0,1,1,100,25.0,20.833333333333332,0,0.0,12,0,12,100,36.36363636363637,10.90909090909091,100,100,0,40.978161455748534,Berkembang,0,Desa Subsisten Pertanian
3513200008,PROBOLINGGO,DRINGU,KALIREJO,1,-7.7742289,2,113.2392297,1984,7936,149,7.510080645161291,55.859097965676675,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,2,0,2,100,6.0606060606060606,1.8181818181818181,100,100,0,48.37765327929796,Berkembang,5,Desa Maju
3513200009,PROBOLINGGO,DRINGU,KEDUNGDALEM,1,-7.7666477,2,113.243241,1938,7752,98,5.056759545923633,70.2786243884668,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,1,1,2,100,50.0,58.33333333333333,0,0.0,7,1,8,100,24.242424242424242,7.2727272727272725,100,100,0,55.221171248631855,Transisi,5,Desa Maju
3513200010,PROBOLINGGO,DRINGU,TAMANSARI,1,-7.774188,2,113.2534104,2691,10764,20,0.7432181345224823,95.63169552816635,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,2,2,100,50.0,58.33333333333333,100,50.0,30,0,30,100,90.9090909090909,79.77272727272727,100,100,0,68.43443903355673,Produktif,3,Desa Produktif
3513200011,PROBOLINGGO,DRINGU,RANDUPUTIH,1,-7.7646352,2,113.2606172,1359,5436,15,1.1037527593818985,93.5126339217967,1,pertanian,False,False,False,False,True,5,100,0,100,3,100,100.0,0,1,1,100,25.0,77.5,0,0.0,15,0,15,100,45.45454545454545,13.636363636363635,100,100,0,56.16224938954008,Transisi,0,Desa Subsisten Pertanian
3513200012,PROBOLINGGO,DRINGU,KALISALAM,1,-7.7673212,2,113.2532987,1360,5440,23,1.6911764705882353,90.06001953399999,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,1,1,2,100,50.0,58.33333333333333,0,0.0,2,0,2,100,6.0606060606060606,1.8181818181818181,100,100,0,47.55288367137878,Berkembang,0,Desa Subsisten Pertanian
3513200013,PROBOLINGGO,DRINGU,DRINGU,1,-7.7545665,2,113.2521686,1365,5460,44,3.223443223443224,81.05403946216147,1,pertanian,False,False,False,False,True,5,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,6,0,6,100,18.181818181818183,40.45454545454545,100,100,0,53.08547956251006,Transisi,0,Desa Subsisten Pertanian
3513200014,PROBOLINGGO,DRINGU,PABEAN,1,-7.7606155,2,113.2384222,2152,8608,97,4.507434944237918,73.50730921539677,1,pertanian,False,False,False,False,True,1,100,0,100,2,100,66.66666666666666,0,0,0,0,0.0,56.666666666666664,0,0.0,4,1,5,100,15.151515151515152,4.545454545454546,100,100,0,43.679857606879494,Berkembang,0,Desa Subsisten Pertanian
3513210001,PROBOLINGGO,WONOMERTO,PATALAN,1,-7.8331022,2,113.1481187,1890,7560,35,1.8518518518518516,89.11564135768116,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,2,2,100,50.0,58.33333333333333,100,50.0,3,3,6,100,18.181818181818183,57.95454545454545,100,100,0,61.35088003638998,Transisi,3,Desa Produktif
3513210002,PROBOLINGGO,WONOMERTO,JREBENG,1,-7.8332991,2,113.1565987,1085,4340,25,2.3041474654377883,86.45724961554798,1,pertanian,False,False,False,False,True,1,100,0,100,0,0,0.0,0,0,0,0,0.0,30.0,0,0.0,6,0,6,100,18.181818181818183,5.454545454545455,100,100,0,40.47794876752336,Berkembang,0,Desa Subsisten Pertanian
3513210003,PROBOLINGGO,WONOMERTO,WONOREJO,2,-7.8571671,2,113.1589111,1201,4804,0,0.0,100.0,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,45.83333333333333,Berkembang,0,Desa Subsisten Pertanian
3513210004,PROBOLINGGO,WONOMERTO,TUNGGAKCERME,1,-7.833553,2,113.172178,976,3904,38,3.8934426229508197,77.11608203479685,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,0,0,0,0,0.0,35.0,100,100,0,48.86235384203255,Berkembang,0,Desa Subsisten Pertanian
3513210005,PROBOLINGGO,WONOMERTO,POHSANGIT TENGAH,2,-7.8226504,2,113.1771561,1069,4276,30,2.8063610851262863,83.50546211360474,1,pertanian,False,False,False,False,True,1,100,0,100,0,0,0.0,0,0,0,0,0.0,30.0,100,0.0,7,0,7,100,21.21212121212121,41.36363636363636,100,100,0,48.717274619310274,Berkembang,0,Desa Subsisten Pertanian
3513210006,PROBOLINGGO,WONOMERTO,KARENG KIDUL,2,-7.819202,2,113.1946042,721,2884,32,4.438280166435506,73.9137701332497,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,1,5,6,100,18.181818181818183,40.45454545454545,100,100,0,49.42541223028212,Berkembang,0,Desa Subsisten Pertanian
3513210007,PROBOLINGGO,WONOMERTO,KEDUNGSUPIT,1,-7.8106996,2,113.2035077,821,3284,51,6.211936662606577,63.48900889044322,1,pertanian,False,False,False,False,True,1,100,0,100,0,0,0.0,0,0,0,0,0.0,30.0,0,0.0,2,0,2,100,6.0606060606060606,1.8181818181818181,100,100,0,33.82679767715626,Subsisten,0,Desa Subsisten Pertanian
3513210008,PROBOLINGGO,WONOMERTO,POHSANGIT LOR,2,-7.8162216,2,113.1802675,1433,5732,30,2.09351011863224,87.69528192564094,1,pertanian,False,False,False,False,True,1,100,0,100,0,0,0.0,0,0,0,0,0.0,30.0,100,100.0,7,3,10,100,30.303030303030305,79.0909090909091,100,100,0,59.19654775413751,Transisi,3,Desa Produktif
3513210009,PROBOLINGGO,WONOMERTO,POHSANGIT NGISOR,1,-7.8142452,2,113.1636499,725,2900,25,3.4482758620689653,79.7325735625787,1,pertanian,False,False,False,False,True,1,100,0,100,0,0,0.0,0,0,0,0,0.0,30.0,0,0.0,15,0,15,100,45.45454545454545,13.636363636363635,100,100,0,40.84223429973558,Berkembang,0,Desa Subsisten Pertanian
3513210010,PROBOLINGGO,WONOMERTO,SEPUHGEMPOL,1,-7.8238858,2,113.1509765,2320,9280,15,0.646551724137931,96.19985754298351,1,pertanian,False,False,False,False,True,1,100,0,100,0,0,0.0,1,1,2,100,50.0,45.0,100,0.0,5,2,7,100,21.21212121212121,41.36363636363636,100,100,0,55.640873476654974,Transisi,0,Desa Subsisten Pertanian
