akses_listrik,ras_listrik_pln,sanitasi_layak,air_aman,jalan_baik,aksesibilitas_jalan,kesejahteraan_ekonomi,pades,bumdes,produk_unggulan,jml_koperasi,sektor_jasa,sektor_lainnya,sektor_perdagangan,sektor_pertanian,puskesmas,posyandu,bidan,gizi_buruk,pendidikan_dasar,pendidikan_menengah,tbm,pemilahan_sampah,no_banjir,peringatan_dini,internet_desa,rkp_desa
100.0,100.0,1,1,1,4,96.10136452241716,1,1,1,0,False,False,False,True,0,6,2,0,2,1,0,1,0,0,4,1
100.0,100.0,1,1,1,4,84.91674828599412,1,1,1,0,False,False,False,False,0,4,1,0,2,1,0,2,1,1,4,1
100.0,100.0,1,1,1,4,92.46684350132625,1,1,1,1,False,False,False,True,0,6,1,0,3,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,94.47592067988668,1,1,0,0,False,False,False,True,0,3,1,0,2,2,0,4,1,0,4,1
100.0,100.0,1,1,1,4,92.11356466876971,1,1,1,1,False,False,False,True,0,4,3,0,2,0,0,3,1,0,4,1
100.0,100.0,1,1,1,4,92.42424242424242,1,1,1,0,False,False,False,True,0,5,2,0,2,1,0,3,1,1,4,1
100.0,100.0,1,1,1,4,95.37223340040242,1,1,1,0,False,False,False,False,0,12,3,0,3,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,95.32075471698113,1,1,1,0,False,False,False,False,0,5,2,0,2,0,1,4,1,0,4,1
100.0,100.0,1,1,1,4,94.84915378955114,1,1,0,1,False,False,False,True,1,5,5,0,3,2,1,1,1,0,4,1
100.0,100.0,1,1,1,4,98.25540823447314,1,1,1,1,False,False,False,False,0,2,4,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,89.83739837398375,1,1,0,1,False,False,False,False,0,5,3,5,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,88.0,1,0,0,0,False,False,True,False,0,4,1,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.86689419795222,1,1,1,0,False,False,False,False,0,3,3,3,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,85.16320474777449,1,1,0,0,False,False,False,False,0,3,2,2,1,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,88.3936861652739,1,0,1,0,False,False,False,False,0,4,6,12,2,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,69.95192307692308,1,1,1,0,False,False,False,False,0,4,2,1,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.09857328145266,1,1,1,1,False,False,False,False,0,4,3,3,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.5867269984917,1,1,1,1,False,False,False,False,0,3,2,7,2,1,0,2,0,0,4,1
100.0,100.0,1,1,1,4,93.45941686367219,1,4,1,4,False,False,True,False,0,2,1,0,3,2,0,2,1,0,4,1
100.0,100.0,1,1,1,4,98.38308457711443,1,1,1,3,False,False,False,False,0,10,4,8,4,5,0,2,1,0,4,1
100.0,100.0,1,1,1,4,80.49837486457204,1,1,0,0,False,False,False,False,0,4,2,0,2,1,1,1,1,1,4,1
100.0,100.0,1,1,1,4,94.85714285714286,1,1,1,1,False,False,False,False,0,5,1,3,3,1,0,1,0,0,4,1
100.0,100.0,1,1,1,4,88.18897637795276,1,1,0,1,False,False,False,False,0,6,1,0,1,2,1,3,0,1,4,1
100.0,100.0,1,1,1,4,92.44444444444444,1,1,1,0,False,False,False,False,0,3,5,0,2,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,94.04019404019404,1,1,1,1,False,False,False,False,0,10,11,0,2,2,0,2,0,1,4,1
100.0,100.0,1,1,1,4,93.20282762370854,1,1,1,3,False,False,False,False,0,15,2,0,4,3,1,4,1,1,4,1
100.0,100.0,1,1,1,4,76.0306807286673,1,1,1,0,False,False,False,False,0,4,0,0,2,0,0,1,0,0,4,1
100.0,100.0,1,1,1,4,96.70781893004116,1,1,1,0,False,False,False,False,0,3,0,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,91.43167028199566,1,2,1,1,False,False,False,False,0,3,2,0,2,0,0,1,0,0,4,1
100.0,100.0,1,1,1,4,94.63276836158192,1,1,0,0,False,False,False,False,0,5,2,0,1,0,0,1,0,1,4,1
100.0,100.0,1,1,1,4,96.56652360515021,1,3,1,0,False,False,False,False,0,5,10,2,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.35811836115326,1,1,1,3,False,False,True,False,0,3,1,0,3,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,96.18029029793736,1,1,1,1,False,False,False,False,0,4,1,0,2,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,96.27659574468085,1,1,1,0,False,False,True,False,1,4,0,0,2,0,1,2,1,1,4,1
100.0,100.0,1,1,1,4,97.07174231332357,1,1,1,2,False,False,False,False,0,4,3,0,2,0,1,2,1,0,4,1
100.0,100.0,1,1,1,4,95.630081300813,1,1,1,4,False,False,False,False,0,4,2,0,2,1,1,2,1,0,4,1
100.0,100.0,1,1,1,4,87.21461187214612,1,1,0,1,False,False,False,False,0,3,2,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,87.00147710487445,1,2,0,2,False,False,False,False,0,3,1,0,3,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,91.35753749013418,1,1,0,2,False,False,False,False,1,5,3,0,4,0,0,3,1,0,4,1
100.0,100.0,1,1,1,4,93.42948717948718,1,1,0,1,False,False,False,False,0,6,1,0,4,3,0,3,1,0,4,1
100.0,100.0,1,1,1,4,82.61802575107296,1,0,0,1,False,False,False,False,0,4,1,0,2,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,80.62157221206581,1,1,0,3,False,False,False,False,0,4,1,0,2,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,78.96174863387978,1,1,0,2,False,True,False,False,0,3,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.05263157894737,1,1,0,2,False,False,False,False,0,4,1,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.80346820809248,1,1,1,1,False,False,False,False,0,3,2,0,4,1,1,2,1,1,4,1
100.0,100.0,1,1,1,4,98.29787234042553,1,1,0,2,False,False,False,False,0,3,1,0,1,0,0,1,0,0,4,1
100.0,100.0,1,1,1,4,98.95161290322581,1,1,1,1,False,False,False,False,0,4,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.07815502882768,1,1,0,2,False,False,False,False,0,6,1,0,1,1,0,1,1,1,4,1
100.0,100.0,1,1,1,4,93.25192802056556,1,1,0,2,False,False,False,True,0,5,1,0,2,1,0,2,1,0,4,1
99.91047448522829,99.91047448522829,1,1,1,4,97.85138764547897,1,1,0,1,False,False,False,True,0,5,1,0,1,1,0,1,1,0,4,1
100.0,99.40476190476191,1,1,1,4,99.16666666666667,1,1,0,1,False,False,False,False,0,5,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.85767097966728,1,1,0,0,False,False,False,False,0,4,0,5,1,0,0,1,0,0,4,1
100.0,100.0,1,1,1,4,94.97645211930926,1,1,1,1,False,False,False,True,0,4,4,0,1,0,0,3,1,0,4,1
100.0,100.0,1,1,1,4,96.69239250275633,1,1,1,1,False,False,False,True,0,4,0,0,2,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,90.04975124378109,1,1,1,1,False,False,False,True,0,5,1,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.22657952069717,1,1,1,0,False,False,False,False,0,5,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.41584158415841,1,1,0,4,False,False,False,False,0,6,1,0,3,2,0,2,1,0,4,1
100.0,100.0,1,1,1,4,94.25837320574163,1,1,1,3,False,False,False,False,0,4,2,0,4,1,1,2,1,0,4,1
100.0,100.0,1,1,1,4,95.23809523809524,1,1,1,3,False,False,False,True,0,3,1,0,1,0,1,2,1,1,4,1
100.0,100.0,1,1,1,4,92.81767955801105,1,1,1,1,False,False,False,True,0,3,1,0,2,1,0,3,1,1,4,1
100.0,100.0,1,1,1,4,96.06815203145479,1,1,1,0,False,False,False,True,0,3,1,0,1,0,1,3,1,1,4,1
100.0,100.0,1,1,1,4,96.52375434530707,1,1,1,1,False,False,False,False,0,4,1,1,2,1,1,3,1,1,4,1
100.0,100.0,1,1,1,4,97.88359788359789,1,1,1,0,False,False,False,True,0,4,1,1,1,0,0,3,1,1,4,1
100.0,100.0,1,1,1,4,98.5576923076923,1,1,1,1,False,False,False,True,0,4,1,0,3,0,0,3,1,1,4,1
100.0,98.62637362637363,1,1,1,4,97.93956043956044,1,3,1,0,False,False,False,True,0,2,0,1,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.61544650040226,1,1,1,0,False,False,False,False,0,7,4,0,3,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,96.31199660873251,1,1,1,0,False,False,False,False,0,4,2,0,4,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,96.30963096309631,1,1,1,5,False,False,False,False,0,14,5,0,3,3,0,2,1,0,4,1
100.0,100.0,1,1,1,4,93.62795477903391,1,1,1,1,False,False,False,False,0,5,2,0,2,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,95.28,1,1,1,1,False,False,False,False,0,5,3,2,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.43135662063364,1,0,1,2,False,False,False,False,0,4,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.58044164037855,1,1,1,0,False,False,False,True,0,5,2,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.20718816067654,1,1,1,1,False,False,False,False,0,7,1,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.40651319483436,1,1,1,3,False,False,False,False,0,6,1,2,3,4,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.16135328562135,1,1,1,0,False,False,False,False,0,6,1,23,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.39432176656152,1,0,1,0,False,False,False,False,0,5,3,3,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.81456392887384,1,1,0,1,False,False,False,False,0,5,1,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.07317073170732,1,1,1,3,False,False,False,False,0,6,1,0,4,0,0,2,0,0,4,1
100.0,100.0,1,1,1,4,96.85494223363287,1,1,1,0,False,False,False,False,0,2,2,0,2,0,0,2,0,0,4,1
100.0,100.0,1,1,1,4,98.41584158415841,1,1,0,1,False,False,False,False,0,4,2,0,3,2,0,2,1,1,4,1
100.0,100.0,1,1,1,4,95.82723279648609,1,1,0,0,False,False,False,True,0,5,1,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.00149775336995,1,0,1,1,False,False,True,False,0,4,1,0,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,96.2406015037594,1,1,0,3,False,False,False,True,0,7,4,0,4,1,0,1,1,1,4,1
100.0,100.0,1,1,1,4,97.05159705159706,1,2,1,0,False,False,False,True,0,4,2,0,1,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.73949579831933,1,1,1,1,False,False,False,True,0,4,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,92.31905465288035,1,4,1,0,False,False,False,True,0,5,1,0,1,0,1,3,0,0,4,1
100.0,100.0,1,1,1,4,93.81818181818181,1,1,0,0,False,False,False,True,0,5,2,0,1,0,1,3,1,0,4,1
100.0,100.0,1,1,1,4,96.53512993262753,1,1,1,0,False,False,False,True,0,4,0,0,1,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,94.85714285714286,1,1,0,1,False,False,False,True,0,5,6,0,4,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.34686971235195,1,1,1,1,False,False,False,False,0,2,1,0,2,0,0,1,0,0,4,1
100.0,100.0,1,1,1,4,90.37037037037037,1,1,0,0,False,False,False,True,0,5,2,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,91.56626506024097,1,1,0,0,False,False,False,True,0,3,2,0,4,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.62542182227222,1,1,1,0,False,False,False,True,0,5,2,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.54494828957836,1,1,0,0,False,False,False,True,0,4,2,0,1,1,0,1,1,1,3,1
100.0,100.0,1,1,1,4,95.77187807276303,1,1,0,0,False,False,False,True,0,4,2,0,1,0,0,2,0,0,4,1
100.0,100.0,1,1,1,4,98.17400644468313,1,1,0,0,False,False,False,True,0,4,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.22292993630573,1,1,0,0,False,False,False,True,0,3,1,0,2,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,91.1032028469751,1,1,0,0,False,False,False,True,0,4,1,0,3,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,95.35472972972973,1,1,0,0,False,False,False,True,0,4,1,0,1,1,1,2,1,0,4,1
100.0,100.0,1,1,1,4,90.39735099337749,1,1,0,1,False,False,True,False,0,7,1,0,3,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,97.91099000908265,1,3,0,1,False,False,True,False,0,4,2,3,3,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,71.66494312306102,1,1,0,0,False,False,False,True,0,3,1,1,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,27.938808373590987,1,1,1,2,False,False,False,True,0,11,6,0,2,2,0,2,1,0,4,0
100.0,100.0,1,1,1,4,86.7063492063492,1,1,1,1,False,False,False,True,0,5,2,0,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,94.224830142063,1,1,1,0,False,False,False,True,0,9,7,27,4,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,97.88856304985337,1,1,1,1,False,False,False,True,0,7,5,0,3,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,76.79844458846404,1,1,0,1,False,False,False,True,0,4,5,2,4,1,1,2,1,0,4,1
100.0,100.0,1,1,1,4,78.23086574654957,1,4,1,1,False,False,False,True,0,4,2,2,2,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,95.03722084367246,1,1,1,1,False,False,True,False,0,6,6,0,3,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,77.07317073170731,1,1,1,1,False,False,False,True,0,4,2,2,2,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,90.45848822800495,1,1,1,1,False,False,False,True,0,3,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.6608040201005,1,1,1,2,False,False,False,True,0,7,5,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,93.63564041368338,1,1,0,1,False,False,False,True,0,2,1,0,2,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,80.86386003280481,1,1,1,3,False,False,True,False,0,5,4,0,4,2,0,2,1,0,4,1
100.0,100.0,1,1,1,4,91.02902374670185,1,1,0,2,False,False,True,False,0,8,2,0,4,1,0,2,0,0,4,1
100.0,100.0,1,1,1,4,95.27186761229315,1,1,1,1,False,False,False,True,0,4,2,0,2,2,0,2,1,0,4,1
100.0,100.0,1,1,1,4,91.58371040723982,1,1,1,2,False,False,False,True,0,9,2,0,3,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,88.26666666666667,1,1,1,1,False,False,True,False,0,7,3,0,2,1,1,2,1,1,4,1
100.0,100.0,1,1,1,4,82.19741480611046,1,1,0,1,False,False,True,False,0,9,4,0,3,2,0,2,1,0,4,1
100.0,100.0,1,1,1,4,72.69417475728156,1,1,1,1,False,False,False,True,0,11,2,0,4,0,1,2,1,0,4,1
100.0,100.0,1,1,1,4,86.52151373768793,1,1,0,1,False,False,False,True,0,8,1,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,72.78165503489532,1,1,0,3,False,False,False,True,0,8,3,0,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,91.6969696969697,1,1,0,1,False,False,True,False,0,8,2,0,2,2,1,2,1,0,4,1
100.0,100.0,1,1,1,4,95.81545064377683,1,1,1,1,False,False,False,True,0,8,3,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,93.79014989293361,1,1,1,1,False,False,False,True,0,4,3,0,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,97.52321981424149,1,1,0,1,False,False,False,True,0,2,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,93.62224039247751,1,2,1,7,False,False,True,False,0,4,3,0,3,1,1,2,1,0,4,1
100.0,100.0,1,1,1,4,96.17977528089888,1,1,0,1,False,False,False,True,0,3,3,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.11499611499612,1,1,0,8,False,False,False,True,0,5,6,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.0354147250699,1,1,0,1,False,False,False,True,0,4,4,0,2,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,97.90372670807453,1,1,0,1,False,False,False,True,0,8,1,0,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,95.70112589559878,1,1,1,1,False,False,True,False,0,4,4,0,1,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,97.2939729397294,1,1,1,1,False,False,False,True,0,4,2,0,1,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,95.67642956764296,1,1,1,1,False,False,True,False,0,4,2,0,2,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,93.6480686695279,1,1,1,3,False,False,False,True,0,4,4,0,3,2,0,2,1,0,4,1
100.0,100.0,1,1,1,4,98.00443458980044,1,1,1,0,False,False,False,True,0,7,2,0,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,97.82771535580524,1,1,0,2,False,False,False,False,0,7,4,0,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,94.08233276157804,1,2,1,1,False,False,False,True,0,4,7,0,3,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,96.89716312056737,1,2,1,1,False,False,False,True,1,5,1,0,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,91.80327868852459,1,1,1,1,False,False,False,True,0,5,5,0,1,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.01492537313433,1,1,0,1,False,False,False,True,0,3,2,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.21674140508222,1,1,1,1,False,False,True,False,0,6,3,0,4,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,98.22888283378747,1,1,0,1,False,False,False,False,0,5,4,0,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,91.58986175115207,1,1,1,2,False,False,True,False,0,3,4,0,3,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,96.56268053148469,1,3,1,1,False,False,False,True,0,5,2,0,6,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.52452969383991,1,3,1,1,False,False,False,True,0,10,3,0,3,4,0,1,1,0,4,1
100.0,100.0,1,1,1,4,93.14285714285714,1,1,1,1,False,False,True,False,0,5,2,0,4,3,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.31462925851703,1,1,0,7,False,False,True,False,0,7,3,0,5,8,0,2,1,0,4,1
100.0,100.0,1,1,1,4,97.166968053044,1,1,1,1,False,False,False,False,0,6,3,0,4,3,0,2,1,0,4,1
100.0,100.0,1,1,1,4,99.11878745153331,1,1,0,1,False,False,False,True,0,8,3,0,5,2,0,2,0,0,4,1
100.0,100.0,1,1,1,4,96.41407307171853,1,1,0,0,False,False,False,False,0,5,3,0,2,2,1,2,0,0,4,1
100.0,100.0,1,1,1,4,98.05900621118012,1,7,1,1,False,False,False,True,0,8,5,0,3,0,0,1,1,1,4,1
100.0,100.0,1,1,1,4,98.25378346915018,1,1,1,2,False,False,True,False,1,3,1,0,2,0,1,1,1,1,4,1
100.0,100.0,1,1,1,4,81.84357541899442,1,1,1,1,False,False,False,False,0,8,3,0,3,1,1,1,1,1,4,1
100.0,100.0,1,1,1,4,93.50649350649351,1,1,1,1,False,False,False,False,0,3,5,0,3,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,92.85714285714286,1,1,1,1,False,False,False,False,0,3,3,0,2,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,90.54054054054055,1,1,1,1,False,False,True,False,0,13,5,0,8,4,0,1,1,0,4,1
100.0,100.0,1,1,1,4,89.36170212765957,1,1,1,1,False,False,False,False,0,3,2,0,3,2,1,1,1,0,4,1
100.0,100.0,1,1,1,4,89.43661971830986,1,1,1,1,False,False,False,False,0,5,10,0,4,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.01389631213254,1,2,1,5,False,False,False,True,0,13,3,0,2,0,1,1,1,1,4,1
100.0,100.0,1,1,1,4,98.64314789687924,1,1,1,1,False,False,True,False,0,9,2,0,3,2,1,1,1,1,4,1
100.0,100.0,1,1,1,4,93.08578745198463,1,2,1,1,False,False,False,True,0,12,2,0,3,3,1,2,1,0,4,1
100.0,100.0,1,1,1,4,83.66606170598911,1,1,1,2,False,False,False,True,0,7,4,6,6,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,81.1825809029165,1,1,1,1,False,False,True,False,0,12,6,0,7,5,0,1,1,0,4,1
100.0,100.0,1,1,1,4,72.15608465608466,1,1,0,2,False,False,True,False,0,9,1,0,4,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,89.06461816538635,1,1,1,2,False,False,True,False,1,11,3,0,6,3,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.06169665809769,1,4,1,2,False,False,True,False,0,9,3,0,4,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,89.14582350165172,1,1,1,5,False,False,True,False,0,15,5,0,5,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,89.10505836575875,1,1,1,4,False,False,False,True,0,6,3,0,3,0,1,2,1,0,4,1
100.0,100.0,1,1,1,4,90.12738853503184,1,1,1,1,False,False,False,True,0,11,2,0,4,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,95.83081570996978,1,1,1,5,False,False,False,False,0,8,2,0,3,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,93.31476323119777,1,2,1,2,False,False,False,True,0,6,2,0,4,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,86.29385964912281,1,1,1,4,False,False,False,True,0,9,6,0,3,2,0,2,1,0,4,1
100.0,100.0,1,1,1,4,77.24089635854341,1,1,1,2,False,False,False,True,0,5,3,0,3,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,98.19967266775777,1,1,1,2,False,False,False,True,0,5,3,1,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.56596558317399,1,1,1,0,False,False,False,False,0,9,3,0,4,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,97.82608695652173,1,3,0,3,False,False,False,True,0,4,1,0,2,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,92.31191652937946,1,3,0,0,False,False,True,False,0,5,1,0,4,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.00280504908837,1,1,0,1,False,False,False,True,0,4,1,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,92.05113952195664,1,3,0,4,False,False,True,False,0,6,0,0,3,3,1,3,1,0,4,1
100.0,100.0,1,1,1,4,97.72727272727273,1,2,0,2,False,False,False,True,0,4,5,0,2,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,96.74046740467405,1,2,1,1,False,False,False,True,0,6,4,0,2,1,1,2,1,0,4,1
100.0,100.0,1,1,1,4,95.49180327868852,1,1,1,1,False,False,False,False,0,3,2,0,4,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.41891004596192,1,1,0,1,False,False,False,True,0,3,2,0,3,2,1,1,1,0,4,1
100.0,100.0,1,1,1,4,95.05723204994797,1,1,1,0,False,False,False,True,1,10,2,0,4,1,1,1,0,1,4,1
100.0,100.0,1,1,1,4,91.18316268486917,1,2,0,1,False,False,False,False,0,5,5,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,70.53326003298515,1,1,1,0,False,False,False,False,0,8,3,0,3,1,0,1,1,1,4,1
100.0,100.0,1,1,1,4,80.58326937835764,1,2,1,1,False,False,True,False,0,4,5,0,3,1,0,1,0,0,4,1
100.0,100.0,1,1,1,4,95.0199203187251,1,1,0,3,False,False,True,False,0,5,1,0,2,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,91.00185528756957,1,2,0,1,False,False,False,False,0,5,1,0,3,0,1,1,0,1,4,1
100.0,100.0,1,1,1,4,97.37762237762237,1,1,1,0,False,False,False,False,0,4,2,0,2,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,92.28971962616822,1,1,1,1,False,False,False,False,0,11,5,0,6,3,1,1,0,0,4,1
100.0,100.0,1,1,1,4,60.67901234567901,1,1,1,0,False,False,False,False,0,7,3,0,2,1,1,1,0,0,4,1
100.0,100.0,1,1,1,4,77.49318801089919,1,1,1,1,False,False,False,True,0,6,3,0,4,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.13106444605359,1,1,0,1,False,False,False,True,0,6,5,6,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,92.67716535433071,1,1,1,1,False,False,False,True,0,5,2,8,4,0,1,2,1,0,4,1
100.0,100.0,1,1,1,4,88.2903981264637,1,1,0,1,False,False,False,True,0,5,1,0,3,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,87.58076094759512,1,3,0,1,False,False,False,True,0,4,2,0,2,1,0,2,0,0,4,1
100.0,100.0,1,1,1,4,99.45593035908597,1,1,0,1,False,False,False,True,0,1,1,5,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,89.40754039497307,1,1,0,4,False,False,False,True,0,12,4,20,6,3,0,2,0,0,4,1
100.0,100.0,1,1,1,4,98.07692307692308,1,1,1,1,False,False,False,True,0,6,5,8,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.20732657833203,1,1,1,2,False,False,False,True,0,5,2,5,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.75371549893843,1,1,1,1,False,False,False,False,0,12,1,2,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,77.14681440443213,1,1,0,2,False,False,False,True,0,2,0,12,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.17291066282421,1,1,1,1,False,False,False,True,0,5,2,10,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.21843532145624,1,1,0,0,False,False,False,True,0,5,2,10,4,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,95.9104938271605,1,6,0,1,False,False,False,True,0,6,1,0,3,0,1,3,1,1,4,1
100.0,100.0,1,1,1,4,88.45750262329486,1,1,0,2,False,False,False,True,0,5,1,0,3,0,1,2,1,0,4,1
100.0,100.0,1,1,1,4,97.2889233152595,1,1,0,1,False,False,False,True,0,6,1,15,3,2,1,1,1,1,4,1
100.0,100.0,1,1,1,4,93.35232668566002,1,1,1,1,False,False,False,True,0,5,1,8,2,0,1,1,1,1,4,1
100.0,100.0,1,1,1,4,98.47094801223241,1,1,1,1,False,False,False,True,0,8,3,0,6,2,1,1,1,0,4,1
100.0,100.0,1,1,1,4,58.85714285714286,1,2,1,1,False,False,False,True,0,6,1,19,3,1,1,1,1,1,4,1
100.0,100.0,1,1,1,4,96.70781893004116,1,1,1,1,False,False,False,True,0,5,3,0,3,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,99.22879177377892,1,1,0,1,False,False,False,True,0,4,1,8,2,1,1,1,1,0,4,1
100.0,99.57953749124037,1,1,1,4,98.52838121934127,1,1,0,1,False,False,False,True,0,4,1,7,3,0,1,1,1,0,4,1
