IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,tps,tps3r,bank_sampah,pemilahan_sampah,skor_pengelolaan_sampah,pencemaran_air,pencemaran_tanah,pencemaran_udara,total_pencemaran,skor_kualitas_lingkungan,banjir,kebakaran_hutan,kekeringan,longsor,total_bencana,tingkat_kerawanan,skor_ketahanan_bencana,peringatan_dini,rambu_evakuasi,destana,skor_mitigasi_bencana,penanaman_pohon,daur_ulang_masyarakat,pupuk_organik,komunitas_lingkungan,skor_pelestarian,skor_lingkungan_total,kategori_lingkungan,cluster,label
3520071009,MAGETAN,SIDOREJO,SUMBERSAWIT,2,-7.6443633,2,111.2737529,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,100,0,0,0,30.0,54.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520071010,MAGETAN,SIDOREJO,SIDOMULYO,1,-7.6544742,2,111.2652433,0,0,0,0,0.0,0,0,0,0,100.0,0,1,0,1,2,50,50,0,0,100,30.0,0,0,0,0,0.0,37.0,Buruk,0,Lingkungan Sedang
3520080004,MAGETAN,PANEKAN,TERUNG,1,-7.639967299,2,111.3033313,0,0,100,25,31.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,100,55.0,61.0625,Sedang,1,Lingkungan Terbaik
3520080005,MAGETAN,PANEKAN,CEPOKO,1,-7.6303571,2,111.3064588,100,50,100,0,60.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,100,100,0,75.0,71.25,Baik,1,Lingkungan Terbaik
3520080006,MAGETAN,PANEKAN,MILANGASRI,1,-7.6271352,2,111.3297542,100,100,100,25,81.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,100,100,100,0,75.0,81.0625,Sangat Baik,1,Lingkungan Terbaik
3520080007,MAGETAN,PANEKAN,WATES,2,-7.6161592,2,111.33421,100,100,100,25,81.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,100,100,100,100.0,80.3125,Sangat Baik,1,Lingkungan Terbaik
3520080008,MAGETAN,PANEKAN,PANEKAN,1,-7.615337,2,111.2968748,100,100,100,25,81.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,100,100,0,75.0,76.5625,Baik,1,Lingkungan Terbaik
3520080009,MAGETAN,PANEKAN,MANJUNG,1,-7.6194823,2,111.2837232,0,0,100,25,31.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,100,100,0,75.0,64.0625,Sedang,1,Lingkungan Terbaik
3520080010,MAGETAN,PANEKAN,TANJUNGSARI,1,-7.6396229,2,111.3289473,100,100,100,0,75.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,100,100,50,87.5,76.875,Baik,1,Lingkungan Terbaik
3520080011,MAGETAN,PANEKAN,SUMBERDODOL,2,-7.631489702,2,111.2796083,100,100,100,25,81.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,100,50,0,65.0,75.0625,Baik,1,Lingkungan Terbaik
3520080012,MAGETAN,PANEKAN,TAPAK,2,-7.629227916,2,111.2664087,0,0,100,75,43.75,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,0,30.0,100,100,0,0,55.0,68.6875,Baik,1,Lingkungan Terbaik
3520080013,MAGETAN,PANEKAN,SUKOWIDI,2,-7.624360149,2,111.2600093,0,0,100,75,43.75,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,0,30.0,100,0,0,100,55.0,68.6875,Baik,1,Lingkungan Terbaik
3520080014,MAGETAN,PANEKAN,BEDAGUNG,1,-7.6184203,2,111.2710026,0,0,0,0,0.0,0,0,0,0,100.0,0,1,0,0,1,25,75,100,100,0,70.0,100,0,0,0,30.0,53.75,Sedang,0,Lingkungan Sedang
3520080015,MAGETAN,PANEKAN,NGILIRAN,2,-7.6137392,2,111.2698782,100,0,0,0,20.0,0,0,0,0,100.0,0,1,0,0,1,25,75,0,100,0,30.0,100,0,0,0,30.0,52.75,Sedang,0,Lingkungan Sedang
3520080016,MAGETAN,PANEKAN,JABUNG,1,-7.6065374,2,111.2744317,50,0,0,0,10.0,0,0,0,0,100.0,0,1,0,0,1,25,75,0,100,100,60.0,100,0,100,100,75.0,61.5,Sedang,0,Lingkungan Sedang
3520080017,MAGETAN,PANEKAN,REJOMULYO,1,-7.6148795,2,111.2827876,0,0,100,75,43.75,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,63.4375,Sedang,1,Lingkungan Terbaik
3520080018,MAGETAN,PANEKAN,TURI,2,-7.6053957,2,111.2971245,100,100,100,0,75.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,100,100,50,87.5,76.875,Baik,1,Lingkungan Terbaik
3520080019,MAGETAN,PANEKAN,SIDOWAYAH,2,-7.602082015,2,111.329176,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,54.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520080020,MAGETAN,PANEKAN,BANJAREJO,2,-7.5914765,2,111.3193914,0,0,100,0,25.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,100,75.0,62.5,Sedang,1,Lingkungan Terbaik
3520090001,MAGETAN,SUKOMORO,KALANGKETI,2,-7.6546525,2,111.3627606,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520090002,MAGETAN,SUKOMORO,TAMANAN,1,-7.6542099,2,111.3756541,0,0,100,25,31.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,55.8125,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520090003,MAGETAN,SUKOMORO,TAMBAKMAS,1,-7.651455,2,111.3781783,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,100,45.0,51.75,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520090004,MAGETAN,SUKOMORO,BANDAR,1,-7.6443667,2,111.361755,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,100,50,32.5,59.375,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520090005,MAGETAN,SUKOMORO,BIBIS,1,-7.6441427,2,111.3703382,0,0,100,0,25.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,54.25,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520090006,MAGETAN,SUKOMORO,SUKOMORO,1,-7.6380954,2,111.3738271,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,48.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520090007,MAGETAN,SUKOMORO,BULU,1,-7.6270633,2,111.3779352,0,100,100,25,61.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,100,100,100,100.0,75.3125,Baik,1,Lingkungan Terbaik
3520090008,MAGETAN,SUKOMORO,POJOKSARI,1,-7.6261869,2,111.399754,0,0,0,25,6.25,1,0,0,1,66.67,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,100,25.0,43.6465,Buruk,2,Lingkungan Rentan Pencemaran
3520090009,MAGETAN,SUKOMORO,TINAP,1,-7.611771459,2,111.3962052,100,0,100,25,51.25,0,0,0,0,100.0,0,1,0,0,1,25,75,0,0,0,0.0,50,100,0,0,40.0,57.5625,Sedang,0,Lingkungan Sedang
3520090010,MAGETAN,SUKOMORO,KEMBANGAN,1,-7.601379297,2,111.3941508,0,0,0,75,18.75,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,100,60.0,100,100,100,0,75.0,69.9375,Baik,1,Lingkungan Terbaik
3520090011,MAGETAN,SUKOMORO,KEDUNGGUWO,2,-7.6200793,2,111.3763635,0,0,100,75,43.75,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,60.4375,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520090012,MAGETAN,SUKOMORO,KENTANGAN,2,-7.6173857,2,111.3500297,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,0,30.0,100,100,0,0,55.0,59.3125,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520090013,MAGETAN,SUKOMORO,BOGEM,2,-7.6094282,2,111.3516856,0,0,0,75,18.75,1,0,0,1,66.67,0,0,0,0,0,0,100,0,0,0,0.0,100,100,100,0,75.0,54.2715,Sedang,2,Lingkungan Rentan Pencemaran
3520090014,MAGETAN,SUKOMORO,TRUNENG,2,-7.5993519,2,111.3522855,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520100001,MAGETAN,BENDO,DUKUH,2,-7.6525566,2,111.3984337,0,0,100,0,25.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,100,25.0,55.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520100002,MAGETAN,BENDO,BELOTAN,1,-7.6579744,2,111.4115199,0,0,100,0,25.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,100,0,0,25.0,55.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520100003,MAGETAN,BENDO,PINGKUK,2,-7.6685317,2,111.4456774,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,0,100,25.0,53.25,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520100004,MAGETAN,BENDO,TANJUNG,2,-7.6532624,2,111.4639607,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,0,0,0.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520100005,MAGETAN,BENDO,TEGALARUM,1,-7.6515576,2,111.4823812,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520100006,MAGETAN,BENDO,BULAK,2,-7.643815,2,111.46949,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,100,25.0,48.75,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520100007,MAGETAN,BENDO,SOCO,1,-7.6489799,2,111.446426,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,100,25.0,48.75,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520100008,MAGETAN,BENDO,CARIKAN,1,-7.6424288,2,111.4385961,100,0,100,0,45.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,100,25.0,60.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520100009,MAGETAN,BENDO,BENDO,1,-7.6385667,2,111.4285327,0,0,0,0,0.0,0,0,0,0,100.0,0,0,1,0,1,25,75,0,0,0,0.0,0,0,0,100,25.0,42.5,Buruk,0,Lingkungan Sedang
3520100010,MAGETAN,BENDO,BULUGLEDEG,2,-7.6442683,2,111.4084376,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520100011,MAGETAN,BENDO,DUWET,2,-7.6350218,2,111.4052679,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,100,0,0,25.0,48.75,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520100012,MAGETAN,BENDO,SETREN,2,-7.6168959,2,111.4198209,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520100013,MAGETAN,BENDO,KLECO,2,-7.6121539,2,111.4215593,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,48.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520100014,MAGETAN,BENDO,KLEDOKAN,1,-7.633228,2,111.4282752,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520100015,MAGETAN,BENDO,LEMAHBANG,2,-7.6283724,2,111.448886,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520100016,MAGETAN,BENDO,KINANDANG,2,-7.6299503,2,111.4544191,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,100,25.0,48.75,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520110001,MAGETAN,MAOSPATI,SUGIHWARAS,1,-7.604619399,2,111.4142347,0,0,0,0,0.0,0,0,1,1,66.66,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,45.832,Buruk,2,Lingkungan Rentan Pencemaran
3520110002,MAGETAN,MAOSPATI,TANJUNGSEPREH,1,-7.589932475,2,111.4106552,0,0,0,0,0.0,0,0,1,1,66.66,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,45.832,Buruk,2,Lingkungan Rentan Pencemaran
3520110003,MAGETAN,MAOSPATI,GULUN,1,-7.591101704,2,111.420269,0,0,100,0,25.0,0,0,1,1,66.66,0,0,0,0,0,0,100,0,0,0,0.0,50,0,100,0,35.0,49.832,Buruk,2,Lingkungan Rentan Pencemaran
3520110004,MAGETAN,MAOSPATI,MALANG,1,-7.592054,2,111.427132,0,0,100,0,25.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,51.25,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520110005,MAGETAN,MAOSPATI,MAOSPATI,1,-7.612213622,2,111.4392773,100,100,100,0,75.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,50,50,50,0,37.5,69.375,Baik,1,Lingkungan Terbaik
3520110006,MAGETAN,MAOSPATI,KLAGEN GAMBIRAN,1,-7.609206066,2,111.4666221,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,50,62.5,54.375,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520110007,MAGETAN,MAOSPATI,PANDEYAN,1,-7.589796867,2,111.4678074,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,52.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520110008,MAGETAN,MAOSPATI,SURATMAJAN,1,-7.600853872,2,111.4624356,0,0,100,25,31.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,60.3125,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520110009,MAGETAN,MAOSPATI,RONOWIJAYAN,1,-7.591694318,2,111.4669658,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,50,0,40.0,52.5625,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520110010,MAGETAN,MAOSPATI,NGUJUNG,1,-7.590888227,2,111.4603751,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,54.0625,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520110011,MAGETAN,MAOSPATI,SUMBEREJO,1,-7.582904572,2,111.4708859,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,50,62.5,55.9375,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520110012,MAGETAN,MAOSPATI,PESU,1,-7.574937981,2,111.4654777,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,54.0625,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520110013,MAGETAN,MAOSPATI,KRATON,1,-7.592490741,2,111.4472669,0,0,100,25,31.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,100,100,100,100.0,67.8125,Baik,1,Lingkungan Terbaik
3520110014,MAGETAN,MAOSPATI,MRANGGEN,1,-7.587264096,2,111.4422899,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,57.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520110015,MAGETAN,MAOSPATI,SEMPOL,1,-7.580109139,2,111.4406302,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,54.0625,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520120004,MAGETAN,KARANGREJO,MANTREN,1,-7.5764558,2,111.4244583,100,100,100,0,75.0,0,0,0,0,100.0,0,0,0,1,1,25,75,0,0,0,0.0,100,0,0,100,55.0,65.75,Baik,0,Lingkungan Sedang
3520120005,MAGETAN,KARANGREJO,GONDANG,1,-7.5781033,2,111.4336473,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520120006,MAGETAN,KARANGREJO,SAMBIREMBE,1,-7.5695847,2,111.431451,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520120007,MAGETAN,KARANGREJO,PATIHAN,1,-7.5601963,2,111.4340671,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520120008,MAGETAN,KARANGREJO,KARANGREJO,1,-7.565291,2,111.4248325,0,100,0,0,30.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,50,0,0,42.5,58.875,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520120009,MAGETAN,KARANGREJO,MANISREJO,1,-7.5674036,2,111.4234845,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,50.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520120010,MAGETAN,KARANGREJO,PELEM,1,-7.5702039,2,111.4153743,0,0,0,0,0.0,0,0,1,1,66.66,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,41.332,Buruk,2,Lingkungan Rentan Pencemaran
3520120017,MAGETAN,KARANGREJO,GEBYOG,1,-7.5620469,2,111.4127881,0,0,0,0,0.0,0,0,1,1,66.66,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,42.832,Buruk,2,Lingkungan Rentan Pencemaran
3520120018,MAGETAN,KARANGREJO,PRAMPELAN,1,-7.5581103,2,111.4235559,50,0,0,0,10.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,47.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520120019,MAGETAN,KARANGREJO,GRABAHAN,1,-7.5578558,2,111.4298985,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,52.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520120020,MAGETAN,KARANGREJO,KAUMAN,1,-7.5558582,2,111.4326779,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,48.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520120021,MAGETAN,KARANGREJO,MARON,1,-7.5428993,2,111.4274614,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520120022,MAGETAN,KARANGREJO,BALUK,2,-7.5375659,2,111.4227647,0,0,0,0,0.0,0,0,1,1,66.66,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,38.332,Buruk,2,Lingkungan Rentan Pencemaran
3520121001,MAGETAN,KARAS,BOTOK,2,-7.5935131,2,111.3567606,0,0,0,75,18.75,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,49.6875,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520121002,MAGETAN,KARAS,GINUK,1,-7.5848882,2,111.3488679,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,46.5625,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520121003,MAGETAN,KARAS,TAJI,2,-7.5922377,2,111.3656082,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520121004,MAGETAN,KARAS,TEMBORO,1,-7.5893423,2,111.3989478,100,100,0,0,50.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,100,0,100,80.0,69.5,Baik,1,Lingkungan Terbaik
3520121005,MAGETAN,KARAS,TEMENGGUNGAN,1,-7.5791051,2,111.4074744,100,0,0,75,38.75,0,0,1,1,66.66,0,0,0,0,0,0,100,0,0,0,0.0,0,100,0,0,25.0,51.7695,Sedang,2,Lingkungan Rentan Pencemaran
3520121006,MAGETAN,KARAS,JUNGKE,1,-7.5759664,2,111.3992368,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,46.5625,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520121007,MAGETAN,KARAS,GEPLAK,1,-7.5661489,2,111.4076835,0,100,0,25,36.25,0,0,1,1,66.66,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,51.8945,Sedang,2,Lingkungan Rentan Pencemaran
3520121008,MAGETAN,KARAS,KARAS,1,-7.5670827,2,111.3840583,0,0,0,0,0.0,0,0,1,1,66.66,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,42.832,Buruk,2,Lingkungan Rentan Pencemaran
3520121009,MAGETAN,KARAS,KUWON,1,-7.5663655,2,111.3776878,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520121010,MAGETAN,KARAS,SOBONTORO,2,-7.5572318,2,111.3968221,0,0,0,0,0.0,0,0,0,0,100.0,1,0,1,0,2,50,50,0,0,0,0.0,0,0,0,0,0.0,32.5,Sangat Buruk,0,Lingkungan Sedang
3520121011,MAGETAN,KARAS,SUMURSONGO,2,-7.5470523,2,111.3951268,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3520130001,MAGETAN,BARAT,BANJAREJO,1,-7.5753106,2,111.4415582,0,0,100,0,25.0,1,0,1,2,33.33,0,0,0,0,0,0,100,0,0,0,0.0,0,50,0,0,12.5,39.791,Buruk,2,Lingkungan Rentan Pencemaran
3520130002,MAGETAN,BARAT,PURWODADI,1,-7.5591626,2,111.4418399,0,0,0,25,6.25,1,0,0,1,66.67,0,0,0,0,0,0,100,0,0,0,0.0,100,50,100,0,62.5,49.2715,Buruk,2,Lingkungan Rentan Pencemaran
3520130003,MAGETAN,BARAT,KARANGSONO,1,-7.5673848,2,111.4464165,0,100,0,25,36.25,1,0,1,2,33.33,0,0,0,0,0,0,100,0,0,0,0.0,50,0,0,0,15.0,42.9785,Buruk,2,Lingkungan Rentan Pencemaran
3520130004,MAGETAN,BARAT,BOGOREJO,1,-7.5705465,2,111.4530587,0,0,0,0,0.0,0,0,1,1,66.66,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,45.832,Buruk,2,Lingkungan Rentan Pencemaran
3520130005,MAGETAN,BARAT,TEBON,1,-7.5618895,2,111.4554525,0,0,0,25,6.25,1,0,0,1,66.67,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,47.3965,Buruk,2,Lingkungan Rentan Pencemaran
3520130006,MAGETAN,BARAT,MANJUNG,1,-7.5615345,2,111.462069,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,54.0625,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520130007,MAGETAN,BARAT,PANGGUNG,1,-7.5643183,2,111.4746117,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,54.0625,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520130008,MAGETAN,BARAT,KLAGEN,1,-7.5637371,2,111.4844478,0,0,0,75,18.75,0,0,0,0,100.0,1,0,0,0,1,25,75,0,0,0,0.0,100,0,100,0,50.0,50.9375,Sedang,0,Lingkungan Sedang
3520130013,MAGETAN,BARAT,NGUMPUL,1,-7.5521573,2,111.4695983,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,54.0625,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520130014,MAGETAN,BARAT,BANGUNASRI,1,-7.5450592,2,111.4660791,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,54.0625,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3520130015,MAGETAN,BARAT,BLARAN,1,-7.5470019,2,111.4555451,50,50,0,25,31.25,1,0,1,2,33.33,1,0,0,0,1,25,75,0,0,0,0.0,100,50,0,0,42.5,39.6035,Buruk,2,Lingkungan Rentan Pencemaran
3520130016,MAGETAN,BARAT,MANGGE,1,-7.5551047,2,111.4523729,0,100,0,0,30.0,1,0,0,1,66.67,0,0,0,0,0,0,100,0,0,0,0.0,100,50,0,0,42.5,52.209,Sedang,2,Lingkungan Rentan Pencemaran
3520130017,MAGETAN,BARAT,JONGGRANG,1,-7.5479991,2,111.4402361,0,0,0,0,0.0,0,0,0,0,100.0,1,0,0,0,1,25,75,0,0,0,0.0,0,0,0,50,12.5,40.625,Buruk,0,Lingkungan Sedang
3520130023,MAGETAN,BARAT,REJOMULYO,1,-7.5351344,2,111.4576467,0,0,100,0,25.0,1,0,0,1,66.67,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,50,62.5,53.959,Sedang,2,Lingkungan Rentan Pencemaran
3520131001,MAGETAN,KARTOHARJO,KLURAHAN,2,-7.5466911,2,111.4781905,0,0,100,25,31.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,100,0,0,25.0,56.5625,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
